n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
620,6.2000,0.000002,0.000000,0.000000,3.133360,101.981117,319.543578,295.966742,0.034907,0.000000,-0.000000,0.000009,-3.133360,0.000000
630,6.3000,0.000002,0.000000,0.000000,3.135276,101.939734,319.609217,295.589569,0.034907,0.000000,-0.000000,0.000009,-3.135276,0.000000
640,6.4000,0.000002,0.000000,0.000000,3.136403,101.909928,319.630597,295.314790,0.034907,0.000000,-0.000000,0.000009,-3.136403,0.000000
650,6.5000,0.000002,0.000000,0.000000,3.137174,101.894649,319.661291,295.141696,0.034907,0.000000,-0.000000,0.000009,-3.137174,0.000000
660,6.6000,0.000002,0.000000,0.000000,3.137365,101.875935,319.622001,294.995947,0.034907,0.000000,-0.000000,0.000009,-3.137365,0.000000
670,6.7000,0.000002,0.000000,0.000000,3.137567,101.866491,319.612946,294.914502,0.034907,0.000000,-0.000000,0.000009,-3.137567,0.000000
680,6.8000,0.000002,0.000000,0.000000,3.137907,101.868003,319.652364,294.918532,0.034907,0.000000,-0.000000,0.000009,-3.137907,0.000000
690,6.9000,0.000002,0.000000,0.000000,3.138482,101.880085,319.748843,294.988297,0.034907,0.000000,-0.000000,0.000009,-3.138482,0.000000
700,7.0000,0.000002,0.000000,0.000000,3.138943,101.891457,319.831506,295.064699,0.034907,0.000000,-0.000000,0.000009,-3.138943,0.000000
710,7.1000,0.000002,0.000000,0.000000,3.138644,101.878695,319.760956,294.998244,0.034907,0.000000,-0.000000,0.000009,-3.138644,0.000000
720,7.2000,0.000002,0.000000,0.000000,3.138840,101.891551,319.821231,295.000649,0.034907,0.000000,-0.000000,0.000009,-3.138840,0.000000
730,7.3000,0.000002,0.000000,0.000000,3.138677,101.916103,319.881764,295.089476,0.034907,0.000000,-0.000000,0.000009,-3.138677,0.000000
740,7.4000,0.000002,0.000000,0.000000,3.138063,101.977228,320.010987,295.507054,0.034907,0.000000,-0.000000,0.000009,-3.138063,0.000000
750,7.5000,0.000002,0.000000,0.000000,3.135385,102.128621,320.212542,296.598183,0.034907,0.000000,-0.000000,0.000009,-3.135385,0.000000
760,7.6000,0.000002,0.000000,0.000000,3.144121,103.339349,324.911371,303.168136,0.034907,0.000000,-0.000000,0.000008,-3.144121,0.000000
770,7.7000,0.000001,0.000000,0.000000,3.080743,104.548062,322.085762,315.723419,0.034907,0.000000,-0.000000,0.000007,-3.080743,0.000000
780,7.8000,0.000001,0.000000,0.000000,2.912347,106.227125,309.370293,343.420536,0.034907,0.000000,-0.000000,0.000003,-2.912347,0.000000
790,7.9000,0.000174,0.000000,0.000000,2.710961,111.189172,301.429504,341.592981,0.034907,0.000000,-0.000000,0.000779,-2.710961,0.000000
800,8.0000,0.004350,0.000000,0.000000,2.510558,116.235581,291.816111,327.279834,0.034907,0.000000,-0.000000,0.018019,-2.510558,0.000000
810,8.1000,0.017525,0.000000,0.000000,2.359044,119.053614,280.852681,344.566180,0.034907,0.000000,-0.000000,0.068214,-2.359044,0.000000
820,8.2000,0.035241,-0.588200,-0.594750,2.276071,120.052167,273.247312,376.977343,0.038727,38.443942,0.000165,0.132347,-2.276071,0.019128
830,8.3000,0.047113,-0.677065,-0.688480,2.230043,120.965787,269.758943,407.601196,0.051617,43.954897,0.000286,0.173356,-2.230043,0.083713
840,8.4000,0.059280,-0.666881,-0.680658,2.219595,120.900206,268.349526,433.241064,0.065119,42.900728,0.000351,0.217101,-2.219595,0.151454
850,8.5000,0.069057,-0.839417,-0.864347,2.224935,120.942411,269.089023,455.228156,0.074035,53.912032,0.000646,0.253519,-2.224935,0.225773
860,8.6000,0.075783,-0.853022,-0.881043,2.228777,120.678349,268.965189,470.131749,0.080874,54.556433,0.000737,0.278691,-2.228777,0.310918
870,8.7000,0.081673,-0.831621,-0.860128,2.244395,120.383136,270.187311,482.046997,0.087035,52.921897,0.000764,0.302456,-2.244395,0.395311
880,8.8000,0.086892,-0.868884,-0.901717,2.261927,120.005491,271.443660,492.271884,0.091896,55.165444,0.000898,0.324296,-2.261927,0.478976
890,8.9000,0.090689,-0.882983,-0.918117,2.273695,119.549914,271.820003,499.250784,0.095483,55.935154,0.000975,0.340230,-2.273695,0.567086
900,9.0000,0.094000,-0.865052,-0.899801,2.290269,119.181293,272.957210,505.012655,0.098848,54.619720,0.000980,0.355219,-2.290269,0.654607
910,9.1000,0.097180,-0.847935,-0.882248,2.308066,118.797205,274.191835,510.560737,0.102049,53.366281,0.000983,0.370090,-2.308066,0.740221
920,9.2000,0.099896,-0.861001,-0.897123,2.321366,118.307013,274.633830,514.839843,0.104498,54.102739,0.001050,0.382627,-2.321366,0.825724
930,9.3000,0.102100,-0.850747,-0.886583,2.334172,117.866132,275.119844,518.010149,0.106657,53.336246,0.001055,0.393226,-2.334172,0.911485
940,9.4000,0.104121,-0.833978,-0.868947,2.350308,117.569491,276.324512,521.216210,0.108700,52.157564,0.001043,0.403784,-2.350308,0.995729
950,9.5000,0.106117,-0.821545,-0.855954,2.363972,117.188725,277.030832,524.327736,0.110663,51.263198,0.001039,0.413915,-2.363972,1.078483
960,9.6000,0.107850,-0.818827,-0.853376,2.374873,116.751893,277.270927,526.653242,0.112278,51.009789,0.001055,0.422613,-2.374873,1.160542
970,9.7000,0.109320,-0.807294,-0.841176,2.386059,116.373027,277.672898,528.482969,0.113727,50.197630,0.001045,0.430392,-2.386059,1.241949
980,9.8000,0.110680,-0.793089,-0.826087,2.399829,116.125148,278.680545,530.506240,0.115101,49.221935,0.001028,0.438260,-2.399829,1.321965
990,9.9000,0.112051,-0.782872,-0.815298,2.411399,115.822400,279.294054,532.591293,0.116441,48.504144,0.001020,0.445831,-2.411399,1.400784
1000,10.0000,0.113300,-0.775449,-0.807475,2.420584,115.454032,279.466137,534.174313,0.117633,47.971206,0.001017,0.452515,-2.420584,1.478700
1010,10.1000,0.114381,-0.765974,-0.797392,2.429566,115.106124,279.657919,535.372005,0.118690,47.314441,0.001006,0.458529,-2.429566,1.555828
1020,10.2000,0.115356,-0.753117,-0.783659,2.440521,114.858559,280.314765,536.610197,0.119685,46.448376,0.000986,0.464524,-2.440521,1.631823
1030,10.3000,0.116337,-0.743860,-0.773831,2.451757,114.653162,281.101722,538.149626,0.120651,45.814991,0.000975,0.470631,-2.451757,1.706651
1040,10.4000,0.117305,-0.736322,-0.765833,2.460092,114.366036,281.350999,539.481962,0.121582,45.291801,0.000968,0.476157,-2.460092,1.780679
1050,10.5000,0.118157,-0.728240,-0.757216,2.467462,114.058199,281.434262,540.415504,0.122411,44.738948,0.000957,0.481055,-2.467462,1.853940
1060,10.6000,0.118927,-0.718656,-0.746970,2.475207,113.775374,281.617658,541.194151,0.123179,44.095088,0.000941,0.485708,-2.475207,1.926323
1070,10.7000,0.119634,-0.707569,-0.735122,2.484832,113.581945,282.232031,542.104273,0.123909,43.360844,0.000922,0.490497,-2.484832,1.997657
1080,10.8000,0.120367,-0.700393,-0.727500,2.494300,113.410732,282.880339,543.285307,0.124626,42.875486,0.000913,0.495382,-2.494300,2.068035
1090,10.9000,0.121092,-0.694484,-0.721223,2.501163,113.169490,283.055387,544.272578,0.125317,42.470561,0.000906,0.499735,-2.501163,2.137803
1100,11.0000,0.121731,-0.686966,-0.713195,2.507277,112.909946,283.096524,544.936560,0.125946,41.967243,0.000894,0.503602,-2.507277,2.206907
1110,11.1000,0.122317,-0.678634,-0.704289,2.513708,112.664160,283.204801,545.485161,0.126535,41.415552,0.000880,0.507323,-2.513708,2.275211
1120,11.2000,0.122859,-0.669203,-0.694214,2.521373,112.474697,283.590708,546.096000,0.127097,40.797919,0.000862,0.511125,-2.521373,2.342638
1130,11.3000,0.123402,-0.661738,-0.686269,2.530111,112.344872,284.245039,546.981660,0.127644,40.306021,0.000850,0.515163,-2.530111,2.409162
1140,11.4000,0.123976,-0.657406,-0.681679,2.536693,112.163418,284.524109,547.866931,0.128186,40.010197,0.000846,0.518909,-2.536693,2.475128
1150,11.5000,0.124496,-0.651588,-0.675479,2.541841,111.944541,284.545243,548.456314,0.128691,39.622776,0.000837,0.522141,-2.541841,2.540611
1160,11.6000,0.124961,-0.644372,-0.667776,2.547098,111.728151,284.582588,548.875147,0.129160,39.150114,0.000823,0.525174,-2.547098,2.605430
1170,11.7000,0.125402,-0.637035,-0.659947,2.552794,111.528189,284.708519,549.280881,0.129610,38.671629,0.000810,0.528206,-2.552794,2.669522
1180,11.8000,0.125811,-0.628859,-0.651234,2.559868,111.388057,285.138698,549.801886,0.130043,38.143186,0.000795,0.531398,-2.559868,2.732838
1190,11.9000,0.126244,-0.623519,-0.645566,2.567260,111.277870,285.679215,550.567327,0.130470,37.792518,0.000787,0.534766,-2.567260,2.795432
1200,12.0000,0.126700,-0.620465,-0.642334,2.572362,111.109657,285.814234,551.251443,0.130892,37.583719,0.000784,0.537763,-2.572362,2.857641
1210,12.1000,0.127145,-0.618035,-0.639752,2.574789,110.856290,285.431556,551.633487,0.131294,37.413498,0.000781,0.540163,-2.574789,2.919543
1220,12.2000,0.127761,-0.626707,-0.648982,2.566980,110.237258,282.976885,551.416735,0.131719,37.926530,0.000804,0.541132,-2.566980,2.981593
1230,12.3000,0.128860,-0.660449,-0.684875,2.525550,108.414134,273.805303,548.750187,0.132254,39.973672,0.000884,0.536981,-2.525550,3.045653
1240,12.4000,0.130407,-0.705947,-0.732959,2.425304,104.383840,253.162564,539.614908,0.132901,42.704162,0.000977,0.521858,-2.425304,3.113910
1250,12.5000,0.131569,-0.705716,-0.731134,2.271593,97.989906,222.593186,519.662646,0.133471,42.540963,0.000919,0.493136,-2.271593,3.185365
1260,12.6000,0.130983,-0.611294,-0.628900,2.116955,90.617573,191.833295,488.725433,0.133483,36.617142,0.000641,0.457520,-2.116955,3.251472
1270,12.7000,0.130742,-0.549083,-0.561810,1.928974,81.119760,156.477928,449.389478,0.133289,32.719946,0.000471,0.416128,-1.928974,3.309739
1280,12.8000,0.129436,-0.443738,-0.451090,1.747183,71.106649,124.236316,402.128273,0.132731,26.311066,0.000281,0.373145,-1.747183,3.359968
1290,12.9000,0.127433,-0.331931,-0.335642,1.610820,62.430564,100.564404,356.875979,0.131942,19.622301,0.000148,0.338698,-1.610820,3.398871
1300,13.0000,0.125603,-0.245947,-0.247842,1.514290,55.402645,83.895659,319.104248,0.131232,14.519703,0.000080,0.313829,-1.514290,3.427747
1310,13.1000,0.124120,-0.184874,-0.185902,1.446639,49.890469,72.173523,289.480284,0.130665,10.909451,0.000046,0.296269,-1.446639,3.449262
1320,13.2000,0.122944,-0.142192,-0.142792,1.399455,45.651746,63.887561,266.978752,0.130217,8.390867,0.000028,0.283890,-1.399455,3.465593
1330,13.3000,0.122027,-0.112701,-0.113082,1.366300,42.415283,57.952013,250.132669,0.129861,6.651954,0.000019,0.275097,-1.366300,3.478320
1340,13.4000,0.121318,-0.092331,-0.092592,1.342552,39.938287,53.619217,237.526209,0.129574,5.451064,0.000013,0.268744,-1.342552,3.488561
1350,13.5000,0.120761,-0.078000,-0.078192,1.325250,38.034028,50.404602,228.028783,0.129338,4.606212,0.000010,0.264064,-1.325250,3.497073
1360,13.6000,0.120319,-0.067815,-0.067964,1.312449,36.562785,47.986779,220.816910,0.129139,4.005720,0.000008,0.260556,-1.312449,3.504360
1370,13.7000,0.119975,-0.060754,-0.060877,1.302611,35.412991,46.129358,215.278348,0.128969,3.589416,0.000007,0.257863,-1.302611,3.510783
1380,13.8000,0.119712,-0.056024,-0.056130,1.294540,34.496191,44.656714,210.938324,0.128825,3.310516,0.000006,0.255704,-1.294540,3.516618
1390,13.9000,0.119508,-0.052808,-0.052904,1.287532,33.750393,43.454715,207.449052,0.128700,3.120936,0.000006,0.253886,-1.287532,3.522058
1400,14.0000,0.119341,-0.050518,-0.050606,1.281256,33.135292,42.454806,204.582237,0.128591,2.985971,0.000005,0.252296,-1.281256,3.527224
1410,14.1000,0.119206,-0.048965,-0.049048,1.275424,32.619338,41.603478,202.182756,0.128493,2.894488,0.000005,0.250864,-1.275424,3.532196
1420,14.2000,0.119105,-0.048125,-0.048205,1.269650,32.172542,40.847884,200.118164,0.128407,2.845068,0.000005,0.249517,-1.269650,3.537047
1430,14.3000,0.119034,-0.047818,-0.047896,1.263636,31.770532,40.146402,198.270756,0.128333,2.827045,0.000005,0.248185,-1.263636,3.541842
1440,14.4000,0.118978,-0.047715,-0.047792,1.257332,31.400083,39.480340,196.560819,0.128269,2.821070,0.000005,0.246833,-1.257332,3.546618
1450,14.5000,0.118929,-0.047609,-0.047685,1.250842,31.056210,38.846397,194.953366,0.128211,2.814912,0.000005,0.245457,-1.250842,3.551385
1460,14.6000,0.118887,-0.047547,-0.047622,1.244186,30.733738,38.238495,193.431641,0.128159,2.811364,0.000005,0.244065,-1.244186,3.556141
1470,14.7000,0.118860,-0.047670,-0.047744,1.237230,30.423281,37.640605,191.967591,0.128114,2.818663,0.000005,0.242644,-1.237230,3.560900
1480,14.8000,0.118848,-0.047972,-0.048046,1.229826,30.115272,37.036538,190.521332,0.128078,2.836514,0.000005,0.241168,-1.229826,3.565681
1490,14.9000,0.118844,-0.048268,-0.048343,1.221986,29.806037,36.422563,189.064579,0.128048,2.854025,0.000005,0.239623,-1.221986,3.570493
1500,15.0000,0.118839,-0.048372,-0.048445,1.213886,29.498523,35.807854,187.597211,0.128023,2.860105,0.000005,0.238023,-1.213886,3.575327
1510,15.1000,0.118828,-0.048261,-0.048334,1.205706,29.197151,35.203188,186.138161,0.128000,2.853565,0.000005,0.236398,-1.205706,3.580160
1520,15.2000,0.118818,-0.048078,-0.048150,1.197488,28.902383,34.610259,184.701358,0.127980,2.842710,0.000005,0.234768,-1.197488,3.584977
1530,15.3000,0.118817,-0.047970,-0.048040,1.189142,28.610065,34.021417,183.280979,0.127966,2.836267,0.000004,0.233129,-1.189142,3.589779
1540,15.4000,0.118826,-0.047954,-0.048024,1.180569,28.315424,33.428315,181.858100,0.127957,2.835284,0.000004,0.231466,-1.180569,3.594575
1550,15.5000,0.118840,-0.047917,-0.047986,1.171784,28.017415,32.830346,180.419509,0.127953,2.832980,0.000004,0.229770,-1.171784,3.599369
1560,15.6000,0.118851,-0.047721,-0.047789,1.162918,27.719593,32.235610,178.970396,0.127952,2.821332,0.000004,0.228054,-1.162918,3.604153
1570,15.7000,0.118856,-0.047326,-0.047392,1.154135,27.427212,31.654693,177.530865,0.127953,2.797881,0.000004,0.226341,-1.154135,3.608908
1580,15.8000,0.118857,-0.046810,-0.046875,1.145519,27.143307,31.093185,176.120940,0.127955,2.767340,0.000004,0.224653,-1.145519,3.613617
1590,15.9000,0.118861,-0.046308,-0.046371,1.137042,26.866869,30.548769,174.747025,0.127959,2.737575,0.000004,0.222997,-1.137042,3.618273
1600,16.0000,0.118873,-0.045907,-0.045969,1.128605,26.594169,30.014314,173.399761,0.127967,2.713788,0.000004,0.221364,-1.128605,3.622884
1610,16.1000,0.118893,-0.045598,-0.045658,1.120128,26.321840,29.483839,172.063333,0.127979,2.695398,0.000004,0.219739,-1.120128,3.627459
1620,16.2000,0.118917,-0.045294,-0.045353,1.111614,26.049306,28.956768,170.728025,0.127994,2.677317,0.000004,0.218113,-1.111614,3.632005
1630,16.3000,0.118939,-0.044901,-0.044959,1.103143,25.779040,28.437957,169.397035,0.128011,2.653993,0.000004,0.216491,-1.103143,3.636517
1640,16.4000,0.118956,-0.044381,-0.044438,1.094823,25.514801,27.934181,168.083948,0.128029,2.623157,0.000004,0.214889,-1.094823,3.640983
1650,16.5000,0.118969,-0.043771,-0.043826,1.086724,25.259245,27.449819,166.803745,0.128047,2.587009,0.000004,0.213323,-1.086724,3.645393
1660,16.6000,0.118982,-0.043155,-0.043209,1.078842,25.012435,26.984473,165.563736,0.128067,2.550524,0.000004,0.211799,-1.078842,3.649740
1670,16.7000,0.119000,-0.042611,-0.042663,1.071113,24.772047,26.533664,164.359946,0.128088,2.518297,0.000003,0.210313,-1.071113,3.654029
1680,16.8000,0.119025,-0.042168,-0.042219,1.063454,24.534926,26.091764,163.180469,0.128112,2.492004,0.000003,0.208853,-1.063454,3.658269
1690,16.9000,0.119056,-0.041796,-0.041846,1.055814,24.298915,25.655130,162.012910,0.128139,2.469891,0.000003,0.207407,-1.055814,3.662467
1700,17.0000,0.119089,-0.041431,-0.041480,1.048197,24.063884,25.223694,160.851116,0.128167,2.448200,0.000003,0.205968,-1.048197,3.666630
1710,17.1000,0.119121,-0.041014,-0.041062,1.040656,23.831555,24.800440,159.697678,0.128196,2.423406,0.000003,0.204541,-1.040656,3.670754
1720,17.2000,0.119149,-0.040518,-0.040565,1.033257,23.604407,24.389418,158.561595,0.128226,2.393998,0.000003,0.203134,-1.033257,3.674832
1730,17.3000,0.119173,-0.039962,-0.040007,1.026050,23.384324,23.993482,157.452967,0.128255,2.361026,0.000003,0.201758,-1.026050,3.678858
1740,17.4000,0.119196,-0.039393,-0.039437,1.019041,23.171676,23.612885,156.377669,0.128285,2.327337,0.000003,0.200419,-1.019041,3.682827
1750,17.5000,0.119222,-0.038865,-0.038908,1.012195,22.965226,23.245284,155.334610,0.128316,2.296027,0.000003,0.199115,-1.012195,3.686741
1760,17.6000,0.119252,-0.038408,-0.038450,1.005455,22.762818,22.886987,154.316638,0.128348,2.268949,0.000003,0.197839,-1.005455,3.690605
1770,17.7000,0.119287,-0.038022,-0.038063,0.998769,22.562414,22.534649,153.314223,0.128382,2.246020,0.000003,0.196581,-0.998769,3.694427
1780,17.8000,0.119326,-0.037677,-0.037717,0.992113,22.362937,22.186567,152.319753,0.128417,2.225525,0.000003,0.195334,-0.992113,3.698213
1790,17.9000,0.119365,-0.037333,-0.037373,0.985494,22.164571,21.843055,151.330390,0.128453,2.205080,0.000003,0.194096,-0.985494,3.701964
1800,18.0000,0.119403,-0.036957,-0.036995,0.978945,21.968499,21.505945,150.348516,0.128490,2.182696,0.000003,0.192867,-0.978945,3.705680
1810,18.1000,0.119438,-0.036532,-0.036569,0.972506,21.776288,21.177574,149.380029,0.128526,2.157506,0.000003,0.191655,-0.972506,3.709356
1820,18.2000,0.119471,-0.036068,-0.036104,0.966211,21.589200,20.859715,148.431483,0.128562,2.129975,0.000002,0.190466,-0.966211,3.712987
1830,18.3000,0.119501,-0.035589,-0.035624,0.960069,21.407687,20.552854,147.507278,0.128598,2.101587,0.000002,0.189304,-0.960069,3.716571
1840,18.4000,0.119533,-0.035126,-0.035161,0.954067,21.231251,20.256031,146.607937,0.128634,2.074174,0.000002,0.188169,-0.954067,3.720108
1850,18.5000,0.119566,-0.034704,-0.034738,0.948173,21.058684,19.967270,145.730067,0.128671,2.049171,0.000002,0.187059,-0.948173,3.723600
