n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
620,6.2000,0.000002,0.000000,0.000000,2.749613,116.290237,319.753136,425.348150,0.034907,0.000000,-0.000000,0.000008,-2.749613,0.000000
630,6.3000,0.000002,0.000000,0.000000,2.749465,116.280272,319.708549,425.242597,0.034907,0.000000,-0.000000,0.000008,-2.749465,0.000000
640,6.4000,0.000002,0.000000,0.000000,2.749449,116.281802,319.710911,425.206377,0.034907,0.000000,-0.000000,0.000008,-2.749449,0.000000
650,6.5000,0.000002,0.000000,0.000000,2.749166,116.272808,319.653253,425.158904,0.034907,0.000000,-0.000000,0.000008,-2.749166,0.000000
660,6.6000,0.000002,0.000000,0.000000,2.749030,116.266447,319.619975,425.141730,0.034907,0.000000,-0.000000,0.000008,-2.749030,0.000000
670,6.7000,0.000002,0.000000,0.000000,2.749236,116.273068,319.662159,425.235579,0.034907,0.000000,-0.000000,0.000008,-2.749236,0.000000
680,6.8000,0.000002,0.000000,0.000000,2.749653,116.285518,319.744789,425.359730,0.034907,0.000000,-0.000000,0.000008,-2.749653,0.000000
690,6.9000,0.000002,0.000000,0.000000,2.750093,116.305495,319.850981,425.470513,0.034907,0.000000,-0.000000,0.000008,-2.750093,0.000000
700,7.0000,0.000002,0.000000,0.000000,2.749450,116.295221,319.747930,425.363370,0.034907,0.000000,-0.000000,0.000008,-2.749450,0.000000
710,7.1000,0.000002,0.000000,0.000000,2.748800,116.320302,319.741244,425.537495,0.034907,0.000000,-0.000000,0.000008,-2.748800,0.000000
720,7.2000,0.000002,0.000000,0.000000,2.746515,116.388911,319.663866,426.171420,0.034907,0.000000,-0.000000,0.000008,-2.746515,0.000000
730,7.3000,0.000002,0.000000,0.000000,2.739565,116.568121,319.345946,428.664110,0.034907,0.000000,-0.000000,0.000008,-2.739565,0.000000
740,7.4000,0.000002,0.000000,0.000000,2.718171,117.145740,318.422207,434.445434,0.034907,0.000000,-0.000000,0.000009,-2.718171,0.000000
750,7.5000,0.001084,0.000000,0.000000,2.649731,119.782386,317.391136,364.848990,0.034907,0.000000,-0.000000,0.004740,-2.649731,0.000000
760,7.6000,0.050153,-2.265890,-2.408665,2.383885,125.979932,300.321617,419.812764,0.041599,153.286785,0.003686,0.197274,-2.383885,0.033513
770,7.7000,0.128270,-3.557761,-4.918708,2.196908,128.981931,283.361396,691.440252,0.099938,287.281477,0.035790,0.464967,-2.196908,0.355654
780,7.8000,0.150589,-3.345678,-4.847263,2.276381,128.953114,293.546446,767.728993,0.119427,275.860411,0.042382,0.565616,-2.276381,0.711134
790,7.9000,0.143678,-2.458946,-3.035705,2.296681,129.858260,298.243024,740.195987,0.127891,174.169225,0.016173,0.544471,-2.296681,1.005494
800,8.0000,0.136191,-1.638133,-1.846740,2.273463,130.321298,296.280680,716.976118,0.130750,106.880398,0.005710,0.510882,-2.273463,1.205881
810,8.1000,0.137415,-1.584272,-1.776947,2.267594,128.875679,292.237770,713.565705,0.132180,102.695409,0.005330,0.514144,-2.267594,1.365101
820,8.2000,0.139619,-1.508629,-1.682441,2.292616,127.747389,292.875684,711.221779,0.134673,96.985164,0.004922,0.528155,-2.292616,1.520319
830,8.3000,0.141894,-1.475781,-1.641770,2.312717,126.342800,292.195093,708.446449,0.136771,94.390433,0.004812,0.541466,-2.312717,1.669328
840,8.4000,0.143309,-1.412990,-1.564156,2.339632,125.484923,293.588588,705.082422,0.138490,89.779938,0.004474,0.553228,-2.339632,1.814096
850,8.5000,0.144655,-1.356544,-1.494733,2.360226,124.412497,293.641568,701.415438,0.140068,85.660305,0.004171,0.563340,-2.360226,1.952554
860,8.6000,0.145706,-1.307721,-1.435327,2.380982,123.625139,294.349232,698.350831,0.141349,82.154819,0.003917,0.572424,-2.380982,2.086060
870,8.7000,0.146377,-1.255971,-1.372767,2.402618,122.960041,295.425976,694.857239,0.142353,78.512315,0.003641,0.580284,-2.402618,2.214263
880,8.8000,0.147059,-1.212969,-1.321031,2.418018,122.140507,295.337887,691.310722,0.143269,75.492979,0.003417,0.586727,-2.418018,2.337774
890,8.9000,0.147613,-1.170437,-1.270388,2.433528,121.526396,295.737850,688.464451,0.144090,72.551813,0.003200,0.592713,-2.433528,2.457132
900,9.0000,0.147966,-1.130073,-1.222680,2.450730,121.049092,296.658612,685.718840,0.144735,69.798260,0.002999,0.598329,-2.450730,2.572143
910,9.1000,0.148344,-1.097900,-1.184729,2.463181,120.407879,296.586453,682.674028,0.145309,67.601770,0.002843,0.602907,-2.463181,2.683598
920,9.2000,0.148725,-1.067678,-1.149312,2.473818,119.814529,296.399375,680.087567,0.145871,65.551466,0.002700,0.607068,-2.473818,2.791951
930,9.3000,0.148951,-1.033535,-1.109668,2.487510,119.448482,297.129330,677.953121,0.146360,63.273561,0.002541,0.611353,-2.487510,2.897086
940,9.4000,0.149196,-1.007748,-1.079803,2.499521,119.017290,297.486173,675.842627,0.146779,61.552950,0.002426,0.615314,-2.499521,2.999156
950,9.5000,0.149437,-0.984592,-1.053023,2.508827,118.497129,297.288748,673.450857,0.147164,60.009377,0.002324,0.618604,-2.508827,3.098825
960,9.6000,0.149680,-0.962193,-1.027257,2.517457,118.030917,297.137699,671.417106,0.147548,58.524333,0.002226,0.621741,-2.517457,3.196227
970,9.7000,0.149818,-0.936354,-0.997760,2.528744,117.742625,297.740951,669.777697,0.147891,56.834541,0.002116,0.625107,-2.528744,3.291209
980,9.8000,0.149997,-0.917353,-0.976107,2.538791,117.409548,298.078272,668.264494,0.148198,55.589460,0.002039,0.628339,-2.538791,3.383894
990,9.9000,0.150167,-0.899796,-0.956100,2.546605,116.984795,297.914055,666.378484,0.148479,54.439196,0.001968,0.630986,-2.546605,3.474800
1000,10.0000,0.150333,-0.882690,-0.936675,2.553917,116.580327,297.736446,664.624393,0.148753,53.322787,0.001900,0.633496,-2.553917,3.563956
1010,10.1000,0.150457,-0.863790,-0.915338,2.562258,116.279918,297.939127,663.185637,0.149018,52.100469,0.001825,0.636091,-2.562258,3.651372
1020,10.2000,0.150562,-0.846705,-0.896132,2.571984,116.063253,298.512884,662.114605,0.149255,51.000950,0.001760,0.638952,-2.571984,3.736870
1030,10.3000,0.150706,-0.833659,-0.881445,2.579113,115.739256,298.504671,660.815210,0.149479,50.156627,0.001712,0.641335,-2.579113,3.820926
1040,10.4000,0.150818,-0.819763,-0.865826,2.585508,115.385677,298.330556,659.279031,0.149683,49.261310,0.001659,0.643403,-2.585508,3.903633
1050,10.5000,0.150937,-0.806589,-0.851060,2.591763,115.059233,298.206293,657.921381,0.149887,48.414450,0.001611,0.645466,-2.591763,3.984975
1060,10.6000,0.151011,-0.791392,-0.834115,2.599286,114.828362,298.471741,656.811064,0.150081,47.446328,0.001555,0.647661,-2.599286,4.064943
1070,10.7000,0.151098,-0.778921,-0.820250,2.607519,114.648513,298.948154,656.040609,0.150262,46.652891,0.001512,0.650085,-2.607519,4.143432
1080,10.8000,0.151213,-0.769024,-0.809226,2.613412,114.376275,298.912316,655.034474,0.150435,46.019639,0.001478,0.652049,-2.613412,4.220866
1090,10.9000,0.151292,-0.757829,-0.796772,2.618847,114.078482,298.754129,653.783432,0.150591,45.307184,0.001438,0.653750,-2.618847,4.297240
1100,11.0000,0.151376,-0.747182,-0.784953,2.624319,113.797790,298.641681,652.638292,0.150746,44.630735,0.001402,0.655475,-2.624319,4.372508
1110,11.1000,0.151445,-0.735911,-0.772485,2.630265,113.570362,298.720176,651.678024,0.150899,43.918245,0.001363,0.657263,-2.630265,4.446719
1120,11.2000,0.151491,-0.724455,-0.759864,2.637805,113.431054,299.209026,651.031698,0.151039,43.198366,0.001325,0.659345,-2.637805,4.519723
1130,11.3000,0.151592,-0.717079,-0.751726,2.643472,113.230791,299.322466,650.401933,0.151182,42.730635,0.001302,0.661203,-2.643472,4.591813
1140,11.4000,0.151662,-0.708391,-0.742138,2.648058,112.980332,299.178451,649.437174,0.151310,42.182145,0.001273,0.662656,-2.648058,4.663122
1150,11.5000,0.151716,-0.699257,-0.732076,2.652817,112.732170,299.057874,648.422806,0.151429,41.607571,0.001244,0.664083,-2.652817,4.733522
1160,11.6000,0.151781,-0.690921,-0.722908,2.657606,112.502097,298.986235,647.542354,0.151550,41.083385,0.001217,0.665565,-2.657606,4.803047
1170,11.7000,0.151818,-0.681142,-0.712194,2.663290,112.332982,299.175340,646.814784,0.151666,40.472679,0.001186,0.667154,-2.663290,4.871698
1180,11.8000,0.151866,-0.672989,-0.703283,2.669811,112.216368,299.596531,646.390067,0.151778,39.964075,0.001161,0.668997,-2.669811,4.939380
1190,11.9000,0.151955,-0.667581,-0.697357,2.674265,112.031619,299.602194,645.870747,0.151894,39.623137,0.001145,0.670506,-2.674265,5.006426
1200,12.0000,0.152040,-0.662367,-0.691627,2.677052,111.777083,299.233049,645.053988,0.152000,39.293620,0.001129,0.671580,-2.677052,5.072911
1210,12.1000,0.152318,-0.668440,-0.698126,2.672419,111.251348,297.310239,643.959658,0.152140,39.649812,0.001149,0.671647,-2.672419,5.139259
1220,12.2000,0.153212,-0.705553,-0.738241,2.638217,109.663626,289.316418,641.026426,0.152413,41.883958,0.001269,0.666943,-2.638217,5.207562
1230,12.3000,0.154798,-0.765750,-0.803101,2.545588,105.869675,269.500606,631.525734,0.152849,45.478429,0.001453,0.650184,-2.545588,5.280943
1240,12.4000,0.156154,-0.784366,-0.821187,2.388759,99.343988,237.308833,608.902212,0.153267,46.428020,0.001435,0.615474,-2.388759,5.359554
1250,12.5000,0.147783,-0.320202,-0.326102,2.199647,92.922950,204.397665,552.026885,0.151174,18.619975,0.000224,0.536365,-2.199647,5.420004
1260,12.6000,0.139427,-0.128751,-0.129790,1.935084,83.468008,161.517639,488.368314,0.146124,7.483505,0.000038,0.445176,-1.935084,5.438997
1270,12.7000,0.135172,-0.127906,-0.128782,1.733888,73.014306,126.598603,429.594547,0.142282,7.462083,0.000033,0.386715,-1.733888,5.451576
1280,12.8000,0.132927,-0.129077,-0.129845,1.599324,64.005005,102.364749,380.361711,0.140082,7.543189,0.000030,0.350780,-1.599324,5.464537
1290,12.9000,0.131654,-0.117536,-0.118115,1.507421,56.665027,85.418047,340.695407,0.138922,6.871843,0.000024,0.327455,-1.507421,5.476976
1300,13.0000,0.130858,-0.101232,-0.101640,1.445185,50.924773,73.595711,310.078725,0.138319,5.918779,0.000018,0.312038,-1.445185,5.487958
1310,13.1000,0.130394,-0.087075,-0.087369,1.402811,46.520685,65.259706,287.235108,0.138032,5.090459,0.000014,0.301815,-1.402811,5.497377
1320,13.2000,0.130182,-0.076798,-0.077023,1.373079,43.143739,59.239779,270.396278,0.137941,4.488751,0.000011,0.294938,-1.373079,5.505567
1330,13.3000,0.130132,-0.069392,-0.069574,1.351764,40.548580,54.812120,257.976756,0.137966,4.054878,0.000009,0.290247,-1.351764,5.512875
1340,13.4000,0.130188,-0.064175,-0.064330,1.336346,38.552523,51.519504,248.820892,0.138062,3.748995,0.000008,0.287061,-1.336346,5.519549
1350,13.5000,0.130340,-0.061135,-0.061274,1.324718,37.001610,49.016692,242.055900,0.138208,3.570240,0.000008,0.284896,-1.324718,5.525804
1360,13.6000,0.130573,-0.059860,-0.059990,1.315225,35.770795,47.046647,236.976548,0.138390,3.494529,0.000007,0.283360,-1.315225,5.531846
1370,13.7000,0.130850,-0.059458,-0.059583,1.307075,34.777750,45.457134,233.075900,0.138595,3.469727,0.000007,0.282201,-1.307075,5.537809
1380,13.8000,0.131144,-0.059407,-0.059529,1.300007,33.971944,44.163757,230.047535,0.138811,3.465407,0.000007,0.281305,-1.300007,5.543750
1390,13.9000,0.131457,-0.059839,-0.059961,1.293630,33.309312,43.089938,227.683028,0.139036,3.489284,0.000007,0.280595,-1.293630,5.549706
1400,14.0000,0.131800,-0.060921,-0.061045,1.287350,32.744725,42.153915,225.781266,0.139269,3.550927,0.000008,0.279960,-1.287350,5.555736
1410,14.1000,0.132162,-0.062350,-0.062476,1.280802,32.244626,41.298980,224.161575,0.139510,3.632675,0.000008,0.279300,-1.280802,5.561895
1420,14.2000,0.132519,-0.063634,-0.063762,1.274061,31.794823,40.508559,222.719472,0.139751,3.705934,0.000008,0.278581,-1.274061,5.568194
1430,14.3000,0.132861,-0.064635,-0.064764,1.267324,31.390389,39.781787,221.423190,0.139990,3.762698,0.000008,0.277824,-1.267324,5.574607
1440,14.4000,0.133199,-0.065615,-0.065747,1.260529,31.021156,39.103055,220.250141,0.140226,3.818273,0.000008,0.277037,-1.260529,5.581115
1450,14.5000,0.133546,-0.066809,-0.066942,1.253388,30.670121,38.441558,219.143357,0.140462,3.886143,0.000009,0.276185,-1.253388,5.587732
1460,14.6000,0.133899,-0.068094,-0.068230,1.245715,30.323854,37.774882,218.032702,0.140699,3.959279,0.000009,0.275219,-1.245715,5.594474
1470,14.7000,0.134241,-0.069130,-0.069268,1.237629,29.980484,37.104723,216.883392,0.140934,4.017928,0.000009,0.274132,-1.237629,5.601336
1480,14.8000,0.134559,-0.069722,-0.069860,1.229422,29.646267,36.447767,215.711027,0.141162,4.050803,0.000009,0.272960,-1.229422,5.608281
1490,14.9000,0.134857,-0.069994,-0.070132,1.221271,29.325483,35.814360,214.549073,0.141383,4.065159,0.000009,0.271751,-1.221271,5.615268
1500,15.0000,0.135149,-0.070229,-0.070366,1.213108,29.014449,35.197668,213.406574,0.141600,4.077381,0.000009,0.270518,-1.213108,5.622277
1510,15.1000,0.135444,-0.070584,-0.070721,1.204740,28.704609,34.581582,212.257907,0.141816,4.096523,0.000009,0.269239,-1.204740,5.629316
1520,15.2000,0.135741,-0.070968,-0.071104,1.196066,28.390182,33.956519,211.068641,0.142029,4.117305,0.000009,0.267886,-1.196066,5.636394
1530,15.3000,0.136027,-0.071157,-0.071293,1.187187,28.072730,33.327590,209.827815,0.142239,4.126869,0.000009,0.266457,-1.187187,5.643502
1540,15.4000,0.136292,-0.071009,-0.071143,1.178332,27.759170,32.709509,208.557354,0.142443,4.116911,0.000009,0.264985,-1.178332,5.650613
1550,15.5000,0.136536,-0.070574,-0.070705,1.169680,27.455805,32.114494,207.293824,0.142640,4.090436,0.000009,0.263510,-1.169680,5.657695
1560,15.6000,0.136769,-0.070046,-0.070175,1.161250,27.163577,31.543706,206.060552,0.142831,4.058684,0.000009,0.262058,-1.161250,5.664727
1570,15.7000,0.137002,-0.069608,-0.069735,1.152920,26.878032,30.988209,204.853121,0.143019,4.032118,0.000009,0.260622,-1.152920,5.671710
1580,15.8000,0.137240,-0.069304,-0.069429,1.144541,26.593322,30.437160,203.647522,0.143206,4.013321,0.000008,0.259176,-1.144541,5.678656
1590,15.9000,0.137477,-0.069037,-0.069160,1.136063,26.306636,29.885984,202.421379,0.143391,3.996680,0.000008,0.257702,-1.136063,5.685574
1600,16.0000,0.137707,-0.068659,-0.068780,1.127557,26.019904,29.338919,201.170988,0.143572,3.973648,0.000008,0.256199,-1.127557,5.692461
1610,16.1000,0.137921,-0.068079,-0.068197,1.119171,25.738148,28.805377,199.913488,0.143748,3.939012,0.000008,0.254688,-1.119171,5.699301
1620,16.2000,0.138119,-0.067320,-0.067435,1.111028,25.466035,28.293467,198.675105,0.143918,3.894113,0.000008,0.253198,-1.111028,5.706074
1630,16.3000,0.138307,-0.066497,-0.066609,1.103157,25.205001,27.805079,197.474618,0.144084,3.845560,0.000008,0.251747,-1.103157,5.712767
1640,16.4000,0.138493,-0.065738,-0.065847,1.095488,24.952672,27.335362,196.312964,0.144247,3.800771,0.000008,0.250334,-1.095488,5.719380
1650,16.5000,0.138683,-0.065111,-0.065217,1.087905,24.704671,26.876329,195.174884,0.144407,3.763559,0.000007,0.248943,-1.087905,5.725922
1660,16.6000,0.138877,-0.064590,-0.064694,1.080318,24.457377,26.421742,194.040040,0.144567,3.732539,0.000007,0.247552,-1.080318,5.732408
1670,16.7000,0.139070,-0.064090,-0.064193,1.072713,24.209814,25.970180,192.895415,0.144724,3.702775,0.000007,0.246151,-1.072713,5.738844
1680,16.8000,0.139256,-0.063521,-0.063621,1.065147,23.963833,25.525013,191.741792,0.144879,3.668995,0.000007,0.244741,-1.065147,5.745226
1690,16.9000,0.139430,-0.062832,-0.062929,1.057713,23.722811,25.091936,190.592060,0.145029,3.628397,0.000007,0.243337,-1.057713,5.751547
1700,17.0000,0.139593,-0.062039,-0.062134,1.050488,23.489742,24.675696,189.463567,0.145175,3.581835,0.000007,0.241958,-1.050488,5.757793
1710,17.1000,0.139749,-0.061207,-0.061299,1.043495,23.265706,24.277642,188.368933,0.145317,3.533100,0.000007,0.240614,-1.043495,5.763957
1720,17.2000,0.139902,-0.060417,-0.060506,1.036695,23.049430,23.895232,187.309997,0.145456,3.486776,0.000006,0.239308,-1.036695,5.770040
1730,17.3000,0.140057,-0.059720,-0.059808,1.030014,22.838081,23.523550,186.277777,0.145594,3.445897,0.000006,0.238030,-1.030014,5.776048
1740,17.4000,0.140215,-0.059122,-0.059208,1.023379,22.628753,23.157788,185.257871,0.145730,3.410697,0.000006,0.236764,-1.023379,5.781990
1750,17.5000,0.140375,-0.058584,-0.058667,1.016749,22.419760,22.795278,184.237741,0.145866,3.378948,0.000006,0.235498,-1.016749,5.787877
1760,17.6000,0.140533,-0.058048,-0.058130,1.010131,22.211155,22.436186,183.211969,0.145999,3.347358,0.000006,0.234228,-1.010131,5.793710
1770,17.7000,0.140685,-0.057465,-0.057545,1.003566,22.004440,22.082912,182.183561,0.146129,3.313098,0.000006,0.232957,-1.003566,5.799488
1780,17.8000,0.140828,-0.056812,-0.056890,0.997110,21.801758,21.738747,181.161688,0.146256,3.274845,0.000006,0.231695,-0.997110,5.805204
1790,17.9000,0.140964,-0.056098,-0.056174,0.990809,21.604948,21.406374,180.157367,0.146380,3.233130,0.000006,0.230453,-0.990809,5.810851
1800,18.0000,0.141094,-0.055359,-0.055433,0.984682,21.414793,21.086753,179.178817,0.146502,3.189992,0.000005,0.229239,-0.984682,5.816426
1810,18.1000,0.141221,-0.054640,-0.054712,0.978712,21.230737,20.778782,178.228221,0.146620,3.148055,0.000005,0.228054,-0.978712,5.821927
1820,18.2000,0.141348,-0.053978,-0.054049,0.972859,21.051176,20.479824,177.301182,0.146737,3.109403,0.000005,0.226895,-0.972859,5.827359
1830,18.3000,0.141478,-0.053386,-0.053455,0.967073,20.874167,20.186835,176.388986,0.146853,3.074796,0.000005,0.225752,-0.967073,5.832729
1840,18.4000,0.141609,-0.052853,-0.052920,0.961315,20.698179,19.897477,175.482374,0.146968,3.043567,0.000005,0.224616,-0.961315,5.838041
1850,18.5000,0.141740,-0.052351,-0.052417,0.955571,20.522543,19.610753,174.574907,0.147081,3.014128,0.000005,0.223481,-0.955571,5.843303
