n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
620,6.2000,0.209860,0.000000,-24.010760,2.485821,141.554965,351.880300,659.139798,0.033775,531.211954,3.730619,0.860764,-2.485821,0.064488
630,6.3000,0.209870,0.000000,-24.007821,2.486643,141.532039,351.939625,659.245307,0.033775,531.140624,3.731110,0.861087,-2.486643,0.064488
640,6.4000,0.209874,0.000000,-24.006349,2.487053,141.520553,351.969154,659.298062,0.033775,531.104888,3.731353,0.861248,-2.487053,0.064488
650,6.5000,0.209877,0.000000,-24.005603,2.487261,141.514732,351.984056,659.324784,0.033775,531.086788,3.731477,0.861330,-2.487261,0.064488
660,6.6000,0.209878,0.000000,-24.005221,2.487367,141.511747,351.991673,659.338486,0.033775,531.077513,3.731540,0.861372,-2.487367,0.064488
670,6.7000,0.209879,0.000000,-24.005023,2.487422,141.510198,351.995612,659.345591,0.033775,531.072702,3.731572,0.861394,-2.487422,0.064488
680,6.8000,0.209879,0.000000,-24.004919,2.487451,141.509384,351.997670,659.349313,0.033775,531.070174,3.731589,0.861405,-2.487451,0.064488
690,6.9000,0.209879,0.000000,-24.004864,2.487466,141.508951,351.998755,659.351281,0.033775,531.068828,3.731598,0.861411,-2.487466,0.064488
700,7.0000,0.209879,0.000000,-24.004834,2.487475,141.508718,351.999332,659.352330,0.033775,531.068101,3.731603,0.861414,-2.487475,0.064488
710,7.1000,0.209879,0.000000,-24.004817,2.487479,141.508591,351.999640,659.352892,0.033775,531.067703,3.731605,0.861416,-2.487479,0.064488
720,7.2000,0.209879,0.000000,-24.004808,2.487481,141.508521,351.999806,659.353194,0.033775,531.067481,3.731606,0.861417,-2.487481,0.064488
730,7.3000,0.209879,0.000000,-24.004803,2.487483,141.508481,351.999895,659.353358,0.033775,531.067355,3.731607,0.861417,-2.487483,0.064488
740,7.4000,0.209879,0.000000,-24.004800,2.487483,141.508459,351.999943,659.353447,0.033775,531.067283,3.731607,0.861418,-2.487483,0.064488
750,7.5000,0.209879,0.000000,-24.004798,2.487484,141.508446,351.999969,659.353496,0.033775,531.067239,3.731608,0.861418,-2.487484,0.064488
760,7.6000,0.209879,0.000000,-24.004797,2.487484,141.508438,351.999983,659.353522,0.033775,531.067213,3.731608,0.861418,-2.487484,0.064488
770,7.7000,0.209879,0.000000,-24.004796,2.487484,141.508433,351.999990,659.353537,0.033775,531.067195,3.731608,0.861418,-2.487484,0.064488
780,7.8000,0.209879,0.000000,-24.004795,2.487484,141.508429,351.999994,659.353545,0.033775,531.067183,3.731608,0.861418,-2.487484,0.064488
790,7.9000,0.209879,0.000000,-24.004795,2.487484,141.508427,351.999996,659.353550,0.033775,531.067174,3.731608,0.861418,-2.487484,0.064488
800,8.0000,0.209879,0.000000,-24.004795,2.487484,141.508424,351.999997,659.353553,0.033775,531.067166,3.731607,0.861418,-2.487484,0.064488
810,8.1000,0.209879,0.000000,-24.004794,2.487484,141.508422,351.999998,659.353555,0.033775,531.067158,3.731607,0.861418,-2.487484,0.064488
820,8.2000,0.209879,0.000000,-24.004794,2.487484,141.508419,351.999996,659.353556,0.033775,531.067145,3.731607,0.861418,-2.487484,0.064488
830,8.3000,0.209879,0.000000,-24.004782,2.487485,141.508355,351.999895,659.353512,0.033775,531.066897,3.731604,0.861418,-2.487485,0.064488
840,8.4000,0.209878,0.000000,-27.046657,2.487595,141.483050,351.952533,659.600636,0.012923,598.364828,4.730930,0.861449,-2.487595,0.064488
850,8.5000,0.187156,-6.485438,-35.065438,2.241079,150.924998,338.234913,573.377046,-0.042773,798.076202,6.383516,0.692063,-2.241079,0.385218
860,8.6000,0.136787,-5.691055,-30.805686,1.833833,170.542656,312.746710,486.394658,-0.033277,744.572739,2.947624,0.413892,-1.833833,1.061796
870,8.7000,0.107858,-2.322673,-23.893262,1.655405,179.209626,296.664489,487.821722,-0.012950,596.853399,1.263806,0.294604,-1.655405,1.463519
880,8.8000,0.117724,-0.760910,-23.482209,1.674629,175.527613,293.943704,488.672284,-0.004334,580.098354,1.347915,0.325287,-1.674629,1.593609
890,8.9000,0.133967,-0.971624,-25.532245,1.718991,170.427281,292.963021,496.112476,-0.005699,619.129168,1.860268,0.379977,-1.718991,1.675451
900,9.0000,0.148120,-1.308035,-27.207277,1.737527,165.581773,287.702728,509.676562,-0.007895,648.965033,2.359662,0.424649,-1.737527,1.789426
910,9.1000,0.157478,-1.534226,-28.282957,1.780700,162.793820,289.887015,519.326229,-0.009417,667.212359,2.777694,0.462695,-1.780700,1.931718
920,9.2000,0.157266,-1.669244,-28.290976,1.833961,162.170269,297.413887,513.110014,-0.010284,667.569684,2.858557,0.475892,-1.833961,2.092568
930,9.3000,0.152930,-1.662558,-27.745082,1.852370,162.469566,300.953734,502.097966,-0.010224,658.056492,2.700704,0.467418,-1.852370,2.260294
940,9.4000,0.149079,-1.537559,-27.158491,1.841040,162.913673,299.930526,494.782767,-0.009431,647.072578,2.507464,0.452859,-1.841040,2.421505
950,9.5000,0.148450,-1.363392,-26.833276,1.829332,162.532952,297.326786,493.146354,-0.008383,639.796636,2.422126,0.448081,-1.829332,2.566777
960,9.6000,0.151288,-1.261955,-26.889567,1.836156,161.086592,295.780038,495.580831,-0.007829,639.001749,2.488003,0.458351,-1.836156,2.697475
970,9.7000,0.155120,-1.254508,-27.118146,1.864335,159.351820,297.085255,498.637546,-0.007867,641.524470,2.634231,0.477172,-1.864335,2.822653
980,9.8000,0.155238,-1.294107,-27.057776,1.901489,158.631558,301.636110,495.596369,-0.008152,640.006522,2.676869,0.487053,-1.901489,2.949967
990,9.9000,0.154377,-1.295802,-26.844517,1.907441,158.006465,301.388041,491.610604,-0.008195,635.609582,2.628571,0.485867,-1.907441,3.079926
1000,10.0000,0.152531,-1.259198,-26.608633,1.907138,158.294523,301.889449,487.721456,-0.007950,631.399607,2.551450,0.479982,-1.907138,3.207975
1010,10.1000,0.150999,-1.192245,-26.302508,1.896704,158.084587,299.839741,483.971557,-0.007537,625.263896,2.454731,0.472561,-1.896704,3.330989
1020,10.2000,0.152748,-1.122133,-26.302648,1.887322,157.082196,296.464673,485.971655,-0.007139,623.978888,2.470905,0.475671,-1.887322,3.446590
1030,10.3000,0.155592,-1.104705,-26.469477,1.901800,155.920759,296.530037,489.627176,-0.007081,625.828993,2.568370,0.488243,-1.901800,3.557506
1040,10.4000,0.158162,-1.127969,-26.591452,1.929433,154.495434,298.088594,491.978581,-0.007296,626.799196,2.673117,0.503520,-1.929433,3.668890
1050,10.5000,0.159826,-1.157198,-26.621024,1.958127,153.214252,300.012926,492.838267,-0.007548,626.256493,2.747483,0.516382,-1.958127,3.783144
1060,10.6000,0.160472,-1.172605,-26.558750,1.981644,152.255688,301.716542,492.223328,-0.007696,624.311079,2.778723,0.524696,-1.981644,3.899743
1070,10.7000,0.160441,-1.168863,-26.436718,1.998301,151.568956,302.880328,490.654621,-0.007707,621.465259,2.775948,0.529005,-1.998301,4.016989
1080,10.8000,0.160245,-1.148175,-26.297273,2.009233,151.005776,303.405824,488.985446,-0.007599,618.331806,2.758491,0.531248,-2.009233,4.133002
1090,10.9000,0.160012,-1.120717,-26.170462,2.019566,150.586650,304.119672,487.522662,-0.007438,615.520610,2.742105,0.533205,-2.019566,4.246503
1100,11.0000,0.158208,-1.093937,-25.951589,2.033629,150.786672,306.644094,483.498656,-0.007250,611.683873,2.684749,0.530863,-2.033629,4.357399
1110,11.1000,0.156799,-1.043387,-25.703677,2.029836,150.664833,305.824939,479.528328,-0.006921,606.854280,2.605561,0.525156,-2.029836,4.464567
1120,11.2000,0.155381,-0.991459,-25.516852,2.023340,150.937103,305.397128,476.415626,-0.006565,603.456296,2.536593,0.518742,-2.023340,4.566367
1130,11.3000,0.154917,-0.942473,-25.357030,2.009685,150.621522,302.701819,474.502241,-0.006254,600.006097,2.480691,0.513702,-2.009685,4.663179
1140,11.4000,0.157074,-0.906115,-25.407122,1.997726,149.504875,298.669802,477.410799,-0.006058,599.656753,2.510116,0.517756,-1.997726,4.755453
1150,11.5000,0.160046,-0.910513,-25.601583,2.009791,148.438812,298.330957,482.860955,-0.006131,602.116115,2.612443,0.530738,-2.009791,4.845929
1160,11.6000,0.162435,-0.940195,-25.707926,2.037588,147.158972,299.849424,486.957072,-0.006385,602.897558,2.710410,0.546110,-2.037588,4.938314
1170,11.7000,0.164514,-0.965182,-25.690476,2.063211,145.434945,300.062916,489.745582,-0.006633,600.992953,2.775863,0.560054,-2.063211,5.033659
1180,11.8000,0.168774,-0.971718,-25.487970,2.051538,141.333398,289.950789,492.721259,-0.006871,593.215523,2.787330,0.571306,-2.051538,5.130607
1190,11.9000,0.178392,-0.985174,-24.859992,1.968913,131.809414,259.521284,495.720241,-0.007469,571.904677,2.690424,0.579543,-1.968913,5.228161
1200,12.0000,0.191164,-1.036226,-23.348220,1.831388,116.782024,213.873212,490.161040,-0.008865,528.776931,2.366620,0.577656,-1.831388,5.328845
1210,12.1000,0.200292,-1.084536,-20.679696,1.683204,98.959557,166.569079,463.378435,-0.010947,463.055969,1.789727,0.556269,-1.683204,5.435094
1220,12.2000,0.202852,-1.057986,-17.212312,1.554686,80.770663,125.573032,417.257512,-0.013081,384.181286,1.162002,0.520362,-1.554686,5.543176
1230,12.3000,0.200797,-0.913476,-13.469693,1.458607,63.244952,92.249543,365.637156,-0.014422,301.420512,0.662894,0.483259,-1.458607,5.643069
1240,12.4000,0.181773,-3.250115,-9.797041,1.338546,48.639493,65.106186,286.832768,-0.017263,224.453772,0.292866,0.401463,-1.338546,5.781241
1250,12.5000,0.034082,-2.431986,-2.543004,0.944044,50.515786,47.689121,80.122209,-0.007975,68.777342,0.002751,0.053089,-0.944044,6.189431
1260,12.6000,0.000137,-0.009289,-0.009289,0.891564,44.440773,39.621771,68.470484,-0.000030,0.260063,0.000000,0.000201,-0.891564,6.247051
1270,12.7000,0.000193,0.003646,0.003646,0.904322,38.191443,34.537375,48.970793,0.000348,0.102080,-0.000000,0.000287,-0.904322,6.246961
1280,12.8000,0.000427,0.004106,0.004107,0.929634,34.644740,32.206923,37.704012,0.000679,0.114934,-0.000000,0.000655,-0.929634,6.246576
1290,12.9000,0.000683,0.004902,0.004902,0.960317,32.517955,31.227560,31.483204,0.001046,0.137168,-0.000000,0.001082,-0.960317,6.246130
1300,13.0000,0.000971,0.005944,0.005944,0.995918,31.299972,31.172220,27.769975,0.001462,0.166283,-0.000000,0.001596,-0.995918,6.245593
1310,13.1000,0.001296,0.007462,0.007462,1.041661,30.934088,32.222820,25.767927,0.001938,0.208669,-0.000000,0.002227,-1.041661,6.244932
1320,13.2000,0.001673,0.009840,0.009841,1.101308,31.434688,34.619265,25.178278,0.002503,0.275098,-0.000000,0.003041,-1.101308,6.244080
1330,13.3000,0.002148,0.012228,0.012230,1.155391,32.023920,37.000155,25.055931,0.003191,0.341700,-0.000000,0.004095,-1.155391,6.242974
1340,13.4000,0.002727,0.012508,0.012510,1.176579,31.624775,37.209059,24.163689,0.003959,0.349327,-0.000000,0.005294,-1.176579,6.241714
1350,13.5000,0.003326,0.010152,0.010154,1.164197,30.165725,35.118845,22.374962,0.004677,0.283376,-0.000000,0.006388,-1.164197,6.240558
1360,13.6000,0.003840,0.006834,0.006835,1.135284,28.265838,32.089741,20.308019,0.005249,0.190652,-0.000000,0.007193,-1.135284,6.239701
1370,13.7000,0.004224,0.004284,0.004285,1.105272,26.517468,29.309003,18.514015,0.005667,0.119469,-0.000000,0.007703,-1.105272,6.239149
1380,13.8000,0.004505,0.002824,0.002824,1.078639,25.108130,27.082615,17.148687,0.005982,0.078729,-0.000000,0.008018,-1.078639,6.238798
1390,13.9000,0.004724,0.002229,0.002229,1.056463,24.021006,25.377301,16.144748,0.006245,0.062131,-0.000000,0.008235,-1.056463,6.238550
1400,14.0000,0.004912,0.002164,0.002165,1.038854,23.224781,24.127160,15.449073,0.006488,0.060321,-0.000000,0.008420,-1.038854,6.238333
1410,14.1000,0.005094,0.002342,0.002343,1.024679,22.656501,23.215642,14.993316,0.006732,0.065256,-0.000000,0.008612,-1.024679,6.238109
1420,14.2000,0.005280,0.002582,0.002583,1.012720,22.248288,22.531291,14.707785,0.006986,0.071935,-0.000000,0.008823,-1.012720,6.237863
1430,14.3000,0.005477,0.002799,0.002800,1.002154,21.947753,21.995030,14.538262,0.007251,0.077972,-0.000000,0.009056,-1.002154,6.237595
1440,14.4000,0.005682,0.002965,0.002965,0.992472,21.719112,21.555614,14.447227,0.007525,0.082555,-0.000000,0.009305,-0.992472,6.237306
1450,14.5000,0.005896,0.003077,0.003077,0.983358,21.538309,21.179871,14.409092,0.007806,0.085660,-0.000000,0.009567,-0.983358,6.237004
1460,14.6000,0.006116,0.003147,0.003148,0.974637,21.389698,20.847183,14.406751,0.008093,0.087601,-0.000000,0.009835,-0.974637,6.236693
1470,14.7000,0.006339,0.003187,0.003188,0.966205,21.263083,20.544501,14.428923,0.008383,0.088701,-0.000000,0.010106,-0.966205,6.236376
1480,14.8000,0.006566,0.003203,0.003204,0.957965,21.150702,20.261633,14.467326,0.008676,0.089118,-0.000000,0.010379,-0.957965,6.236056
1490,14.9000,0.006795,0.003197,0.003198,0.949827,21.046293,19.990340,14.515309,0.008971,0.088939,-0.000000,0.010649,-0.949827,6.235736
