n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
620,6.2000,0.201433,0.000000,-35.293683,1.699213,217.747901,369.999995,498.703369,0.035185,394.581029,10.607771,0.564759,-1.699213,0.010662
630,6.3000,0.201433,0.000000,-35.293683,1.699213,217.747900,369.999998,498.703370,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
640,6.4000,0.201433,0.000000,-35.293683,1.699213,217.747899,369.999999,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
650,6.5000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
660,6.6000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
670,6.7000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
680,6.8000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
690,6.9000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
700,7.0000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
710,7.1000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
720,7.2000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
730,7.3000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
740,7.4000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
750,7.5000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
760,7.6000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
770,7.7000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
780,7.8000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
790,7.9000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
800,8.0000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
810,8.1000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
820,8.2000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
830,8.3000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
840,8.4000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
850,8.5000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
860,8.6000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
870,8.7000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
880,8.8000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
890,8.9000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
900,9.0000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
910,9.1000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
920,9.2000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
930,9.3000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
940,9.4000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
950,9.5000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
960,9.6000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
970,9.7000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
980,9.8000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
990,9.9000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1000,10.0000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1010,10.1000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1020,10.2000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1030,10.3000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1040,10.4000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1050,10.5000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1060,10.6000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1070,10.7000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1080,10.8000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1090,10.9000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1100,11.0000,0.201433,0.000000,-35.293683,1.699213,217.747899,370.000000,498.703371,0.035185,394.581028,10.607771,0.564759,-1.699213,0.010662
1110,11.1000,0.201433,0.000000,-35.293683,1.699213,217.747899,369.999999,498.703371,0.035185,394.581027,10.607771,0.564759,-1.699213,0.010662
1120,11.2000,0.201434,0.000000,-35.293685,1.699211,217.747643,369.999101,498.703680,0.035185,394.580915,10.607773,0.564759,-1.699211,0.010662
1130,11.3000,0.201475,0.000000,-35.293712,1.698882,217.706874,369.858204,498.744909,0.035185,394.560582,10.607934,0.564767,-1.698882,0.010662
1140,11.4000,0.202522,0.000000,-35.283840,1.690585,216.626143,366.224968,499.614777,0.035185,393.933033,10.605085,0.564929,-1.690585,0.010662
1150,11.5000,0.208801,0.000000,-35.124295,1.642605,209.805390,344.627465,503.895670,0.035185,389.064336,10.528206,0.565913,-1.642605,0.010662
1160,11.6000,0.223160,0.000000,-34.349721,1.543020,193.496600,298.569136,511.486418,0.035185,373.579476,10.111423,0.568161,-1.543020,0.010662
1170,11.7000,0.241032,0.000000,-32.278635,1.425810,170.233608,242.720804,513.365757,0.035185,342.978124,8.917674,0.567050,-1.425810,0.010662
1180,11.8000,0.254655,0.000000,-28.747764,1.324916,144.834451,191.893486,496.660790,0.035185,299.977955,6.954322,0.556705,-1.324916,0.010662
1190,11.9000,0.262547,0.000000,-24.594463,1.254618,120.858792,151.631600,466.327943,0.035185,253.921733,4.980314,0.543503,-1.254618,0.010662
1200,12.0000,0.266989,0.000000,-20.546246,1.214963,99.604919,121.016341,435.360805,0.035185,210.848699,3.433120,0.535230,-1.214963,0.010662
1210,12.1000,0.269618,0.000000,-16.849405,1.202468,81.042218,97.450708,411.493741,0.035185,172.291015,2.316808,0.534942,-1.202468,0.010662
1220,12.2000,0.271225,0.000000,-13.504370,1.214859,64.644660,78.534174,397.898984,0.035185,137.783003,1.520810,0.543676,-1.214859,0.010662
1230,12.3000,0.272174,0.000000,-10.422495,1.252255,49.752745,62.303103,395.801664,0.035185,106.200650,0.944631,0.562372,-1.252255,0.010662
1240,12.4000,0.272614,0.000000,-7.529456,1.317511,35.691176,47.023526,406.037968,0.034031,76.675483,0.526546,0.592634,-1.317511,0.010662
1250,12.5000,0.241988,-2.699267,-5.192206,1.259252,25.437624,32.032369,333.131949,0.021834,55.100576,0.216961,0.502794,-1.259252,0.163997
1260,12.6000,0.171256,-2.464300,-2.997445,1.076199,20.084170,21.614574,188.398752,0.025328,34.777606,0.045926,0.304104,-1.076199,0.438809
1270,12.7000,0.098429,-1.326262,-1.401794,0.938710,18.252959,17.134229,86.141521,0.034029,17.693437,0.005683,0.152453,-0.938710,0.631719
1280,12.8000,0.055424,-0.478125,-0.485965,0.871546,18.757568,16.348090,42.627432,0.040644,6.426430,0.000501,0.079703,-0.871546,0.719716
1290,12.9000,0.040474,-0.124874,-0.125816,0.846997,19.923115,16.874822,30.651402,0.043437,1.690128,0.000054,0.056564,-0.846997,0.747416
1300,13.0000,0.036946,-0.030187,-0.030366,0.838916,21.111674,17.710924,28.500724,0.044232,0.409423,0.000010,0.051142,-0.838916,0.754281
1310,13.1000,0.036278,-0.009893,-0.009951,0.836209,22.253734,18.608770,28.592293,0.044445,0.134264,0.000003,0.050054,-0.836209,0.756080
1320,13.2000,0.036101,-0.003905,-0.003929,0.838528,23.429263,19.646100,29.180995,0.044518,0.053016,0.000001,0.049948,-0.838528,0.756766
1330,13.3000,0.035747,0.005805,0.005842,0.857845,25.077566,21.512656,30.246191,0.044506,0.078871,-0.000002,0.050598,-0.857845,0.756765
1340,13.4000,0.035115,0.023138,0.023309,0.912430,28.005896,25.553420,32.510118,0.044366,0.314868,-0.000007,0.052866,-0.912430,0.755392
1350,13.5000,0.034846,0.031529,0.031800,0.991500,32.035242,31.762951,36.212388,0.044212,0.429680,-0.000011,0.057007,-0.991500,0.752493
1360,13.6000,0.035456,0.013567,0.013691,1.040946,35.067914,36.503819,39.624504,0.044324,0.184878,-0.000005,0.060899,-1.040946,0.749993
1370,13.7000,0.036498,-0.015523,-0.015672,1.030215,35.773582,36.854492,40.912621,0.044711,0.211404,0.000006,0.062041,-1.030215,0.750036
1380,13.8000,0.037344,-0.034580,-0.034927,0.978842,34.789923,34.053852,40.151404,0.045129,0.470721,0.000013,0.060314,-0.978842,0.752619
1390,13.9000,0.037727,-0.038178,-0.038552,0.918692,33.289439,30.582738,38.438016,0.045420,0.519362,0.000014,0.057188,-0.918692,0.756375
1400,14.0000,0.037608,-0.028919,-0.029187,0.875496,32.323399,28.299000,36.966771,0.045537,0.393246,0.000010,0.054327,-0.875496,0.759820
1410,14.1000,0.037422,-0.021316,-0.021508,0.850506,32.173163,27.363467,36.365973,0.045556,0.289838,0.000007,0.052516,-0.850506,0.762264
1420,14.2000,0.037588,-0.024327,-0.024547,0.820542,31.929348,26.199379,35.923940,0.045648,0.330734,0.000008,0.050890,-0.820542,0.764475
1430,14.3000,0.037892,-0.029194,-0.029456,0.778151,31.051271,24.162572,34.914164,0.045821,0.396755,0.000009,0.048652,-0.778151,0.767165
1440,14.4000,0.038061,-0.029342,-0.029596,0.732959,29.812824,21.851574,33.468077,0.045973,0.398573,0.000008,0.046031,-0.732959,0.770135
1450,14.5000,0.038059,-0.025691,-0.025902,0.693580,28.615953,19.847460,32.009524,0.046058,0.348830,0.000007,0.043555,-0.693580,0.772914
1460,14.6000,0.037970,-0.021089,-0.021254,0.662378,27.646452,18.312400,30.788264,0.046091,0.286257,0.000005,0.041498,-0.662378,0.775263
1470,14.7000,0.037872,-0.017171,-0.017300,0.638097,26.904956,17.167980,29.839977,0.046103,0.233027,0.000004,0.039874,-0.638097,0.777178
1480,14.8000,0.037795,-0.014235,-0.014338,0.618825,26.327522,16.292119,29.104015,0.046113,0.193151,0.000003,0.038591,-0.618825,0.778748
1490,14.9000,0.037743,-0.012071,-0.012157,0.603139,25.856935,15.595336,28.513885,0.046126,0.163771,0.000003,0.037561,-0.603139,0.780063
1500,15.0000,0.037711,-0.010488,-0.010561,0.590045,25.452807,15.018307,28.020189,0.046144,0.142282,0.000002,0.036714,-0.590045,0.781191
1510,15.1000,0.037695,-0.009340,-0.009404,0.578787,25.085211,14.519006,27.585789,0.046166,0.126688,0.000002,0.035999,-0.578787,0.782182
1520,15.2000,0.037691,-0.008450,-0.008507,0.568895,24.736661,14.072572,27.186448,0.046192,0.114609,0.000002,0.035379,-0.568895,0.783073
1530,15.3000,0.037692,-0.007679,-0.007730,0.560169,24.403103,13.669859,26.813025,0.046220,0.104137,0.000002,0.034838,-0.560169,0.783880
1540,15.4000,0.037696,-0.006997,-0.007042,0.552488,24.085322,13.306856,26.464263,0.046250,0.094876,0.000001,0.034364,-0.552488,0.784615
